Year,Duration,Rating,Votes,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_Unknown,Genre_War,Genre_Western,Director_Avg_Rating,Actor 1_Avg_Rating,Actor 2_Avg_Rating,Actor 3_Avg_Rating,Num_Genres,Decade_1940s,Decade_1950s,Decade_1960s,Decade_1970s,Decade_1980s,Decade_1990s,Decade_2000s,Decade_2010s
1973,131.0,6.5,129.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.5375,6.426760563380282,6.242105263157894,6.55,3,False,False,False,True,False,False,False,False
1983,167.0,7.5,744.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,6.730232558139535,6.25,6.428,2,False,False,False,False,True,False,False,False
1977,132.29447957614084,6.2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,5.483333333333333,5.61,6.688888888888889,1,False,False,False,True,False,False,False,False
1983,136.0,5.9,29.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.537931034482758,5.9,6.279999999999999,5.95,3,False,False,False,False,True,False,False,False
2005,150.0,6.6,35.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,6.861764705882353,5.990909090909091,6.6,3,False,False,False,False,False,False,True,False
2013,122.0,6.2,105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.2,6.2,6.2,6.2,2,False,False,False,False,False,False,False,True
1981,121.0,6.5,48.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.5,5.531034482758621,6.833333333333333,6.14,2,False,False,False,False,True,False,False,False
2007,121.0,3.6,38.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,5.35,3.6,3.6,3,False,False,False,False,False,False,True,False
2019,148.0,6.4,35.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.366666666666667,5.958333333333333,5.45,5.584848484848485,3,False,False,False,False,False,False,False,True
2015,120.0,8.0,35.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,6.4,7.114285714285714,8.0,3,False,False,False,False,False,False,False,True
2014,130.0,7.2,478.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.2,5.85,7.2,2,False,False,False,False,False,False,False,True
1976,161.0,6.7,114.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1375,6.7,6.7,6.85,3,False,False,False,True,False,False,False,False
1962,141.0,7.1,39.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.26,6.26,6.4799999999999995,6.542857142857143,2,False,False,True,False,False,False,False,False
1954,199.0,7.3,46.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,7.075,7.3,7.3,1,False,True,False,False,False,False,False,False
1980,110.0,7.1,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.131578947368421,6.4799999999999995,6.033333333333334,6.8999999999999995,2,False,False,False,True,False,False,False,False
2007,137.0,7.6,35.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.366666666666667,6.7727272727272725,6.533333333333334,6.4799999999999995,3,False,False,False,False,False,False,True,False
1974,158.0,6.8,214.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.733333333333333,6.7057692307692305,6.686206896551725,6.576470588235294,3,False,False,False,True,False,False,False,False
2000,132.29447957614084,6.2,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,6.2,6.2,6.2,1,False,False,False,False,False,True,False,False
2012,132.29447957614084,3.4,69.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9333333333333336,3.4,3.4,3.4,3,False,False,False,False,False,False,False,True
2018,112.0,7.4,35.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,6.4,7.5,6.800000000000001,2,False,False,False,False,False,False,False,True
2017,92.0,6.0,89.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.066666666666666,6.0,5.825,6.0,2,False,False,False,False,False,False,False,True
1960,120.0,6.0,65.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,6.792307692307692,6.665384615384616,6.344444444444445,2,False,True,False,False,False,False,False,False
1979,113.0,6.9,289.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.644117647058824,6.063247863247863,6.075,5.7,3,False,False,False,True,False,False,False,False
1974,112.0,4.2,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414893617021277,4.2,5.036363636363636,4.2,1,False,False,False,True,False,False,False,False
2003,132.0,8.1,35.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.1,7.144444444444444,5.587999999999999,6.3999999999999995,3,False,False,False,False,False,False,True,False
1984,166.0,5.9,83.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27741935483871,6.376271186440678,5.592592592592593,5.25625,2,False,False,False,False,True,False,False,False
1988,132.29447957614084,4.5,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.109090909090909,5.300714285714286,5.291525423728813,5.909090909090909,1,False,False,False,False,True,False,False,False
1985,177.0,6.2,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.463636363636363,6.063247863247863,5.220000000000001,6.336363636363637,3,False,False,False,False,True,False,False,False
1998,135.0,4.2,31.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,5.303846153846154,4.2,5.204166666666667,1,False,False,False,False,False,True,False,False
1987,132.29447957614084,4.5,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27741935483871,5.742537313432836,4.9972972972972975,5.973333333333333,1,False,False,False,False,True,False,False,False
2018,134.0,7.4,35.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.4,7.3,4.16,2,False,False,False,False,False,False,False,True
2014,113.0,7.3,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14,5.6,7.3,7.3,3,False,False,False,False,False,False,False,True
2019,103.0,7.4,35.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,7.4,5.990909090909091,5.9399999999999995,3,False,False,False,False,False,False,False,True
1983,132.29447957614084,6.4,14.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.4,5.800000000000001,6.4,3,False,False,False,False,True,False,False,False
1988,132.29447957614084,5.0,54.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.483333333333333,5.742537313432836,5.054838709677419,6.161904761904762,3,False,False,False,False,True,False,False,False
2009,132.29447957614084,4.9,46.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2,5.356,4.75,4.65,3,False,False,False,False,False,False,True,False
2014,100.0,7.2,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.366666666666667,7.2,6.025,6.300000000000001,1,False,False,False,False,False,False,False,True
2007,110.0,4.8,35.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4.8,5.232692307692308,4.8,5.3,3,False,False,False,False,False,False,True,False
1955,132.0,6.4,16.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05,6.166666666666667,6.279999999999999,6.344444444444445,3,False,True,False,False,False,False,False,False
2019,152.0,3.6,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.875,5.185714285714285,5.433333333333334,2.9000000000000004,3,False,False,False,False,False,False,False,True
2003,160.0,3.5,132.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.4,4.88,4.5,3.5,2,False,False,False,False,False,False,True,False
2002,132.29447957614084,6.3,33.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.699999999999999,5.4,6.3,5.949999999999999,3,False,False,False,False,False,False,True,False
2020,132.29447957614084,6.8,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.8,6.8,6.8,6.8,1,False,False,False,False,False,False,False,True
2019,130.0,4.9,73.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,4.55,4.6000000000000005,4.9,1,False,False,False,False,False,False,False,True
2017,94.0,5.1,291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1,5.1,6.08,5.1,1,False,False,False,False,False,False,False,True
2012,132.29447957614084,4.2,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.425,4.2,4.45,4.75,1,False,False,False,False,False,False,False,True
2002,109.0,5.4,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,4.666666666666667,5.4,5.571428571428571,1,False,False,False,False,False,False,True,False
1987,155.0,4.9,108.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.133333333333334,5.725925925925925,5.024,4.625,2,False,False,False,False,True,False,False,False
2016,90.0,8.5,166.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,6.7504,6.6235,6.521232876712329,1,False,False,False,False,False,False,False,True
2019,106.0,6.1,554.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.949999999999999,5.366666666666667,5.366666666666667,5.9399999999999995,2,False,False,False,False,False,False,False,True
2009,132.29447957614084,7.9,53.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.300000000000001,7.9,7.9,3,False,False,False,False,False,False,True,False
2014,122.0,6.8,35.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.625,5.8999999999999995,6.8,6.8,3,False,False,False,False,False,False,False,True
1971,154.0,7.1,61.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.24,6.376271186440678,6.470588235294118,6.43,2,False,False,False,True,False,False,False,False
2015,109.0,8.2,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.133333333333333,5.3,6.0375,7.55,1,False,False,False,False,False,False,False,True
2017,80.0,8.2,27.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,8.2,8.2,8.2,1,False,False,False,False,False,False,False,True
2014,135.0,5.2,105.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.2,5.2,5.2,5.2,2,False,False,False,False,False,False,False,True
2002,117.0,4.1,74.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,4.602857142857142,5.333333333333333,4.766666666666667,3,False,False,False,False,False,False,True,False
1950,136.0,6.2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.346153846153846,6.4368,6.166666666666667,6.65,1,True,False,False,False,False,False,False,False
1984,162.0,7.3,655.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.972727272727273,5.575,6.942857142857143,6.1000000000000005,3,False,False,False,False,True,False,False,False
2005,107.0,5.3,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.3,5.3,4.483333333333333,5.3,3,False,False,False,False,False,False,True,False
1992,132.29447957614084,5.3,43.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.525,5.525,5.525,5.18,2,False,False,False,False,False,True,False,False
2020,111.0,5.8,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.8,5.75,5.073913043478261,5.8,3,False,False,False,False,False,False,False,True
2009,156.0,5.2,284.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65,5.2,4.5,6.0,3,False,False,False,False,False,False,True,False
1983,165.0,8.4,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.933333333333334,6.025531914893617,6.300000000000001,6.3,1,False,False,False,False,True,False,False,False
1960,132.29447957614084,7.3,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.707999999999999,7.3,7.3,7.3,1,False,True,False,False,False,False,False,False
1996,130.0,5.8,95.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.720000000000001,5.08,5.220000000000001,4.99,3,False,False,False,False,False,True,False,False
1986,118.0,7.2,105.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,6.685714285714285,7.25,7.2,1,False,False,False,False,True,False,False,False
1999,153.0,5.4,903.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.491176470588235,4.8,5.1000000000000005,5.225,3,False,False,False,False,False,True,False,False
1991,143.0,5.2,44.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.358823529411764,5.742537313432836,5.375757575757576,5.846153846153846,3,False,False,False,False,False,True,False,False
2005,132.29447957614084,4.4,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,4.4,4.4,4.4,1,False,False,False,False,False,False,True,False
1954,132.29447957614084,6.7,6.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.130769230769231,6.94,6.7,5.421428571428572,2,False,True,False,False,False,False,False,False
1970,151.0,6.8,51.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2299999999999995,6.478571428571429,6.5181818181818185,6.25,3,False,False,True,False,False,False,False,False
2001,152.0,4.8,24.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,6.2,4.8,4.6125,1,False,False,False,False,False,False,True,False
1985,178.0,6.5,95.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.574193548387097,6.376271186440678,5.764102564102564,4.9350000000000005,3,False,False,False,False,True,False,False,False
2004,166.0,6.2,35.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.278571428571429,4.8,5.181818181818182,5.130769230769231,3,False,False,False,False,False,False,True,False
2011,103.0,5.1,91.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.555555555555555,3.975,5.191666666666666,3,False,False,False,False,False,False,False,True
2017,96.0,3.3,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,4.449999999999999,4.492857142857143,5.204166666666667,1,False,False,False,False,False,False,False,True
2016,119.0,2.4,35.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.875,4.2125,3.233333333333333,2.4,1,False,False,False,False,False,False,False,True
2013,98.0,4.8,514.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833333333333333,4.8,4.933333333333334,4.8,2,False,False,False,False,False,False,False,True
2020,132.29447957614084,5.4,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,5.555555555555555,5.4,5.8,1,False,False,False,False,False,False,False,True
1985,92.0,7.7,42.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,7.7,6.9,7.7,2,False,False,False,False,True,False,False,False
2013,151.0,5.6,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,7.171428571428572,5.866666666666666,6.275,2,False,False,False,False,False,False,False,True
2003,99.0,7.7,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,7.7,7.7,6.08,1,False,False,False,False,False,False,True,False
1975,156.0,8.1,868.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7.521052631578947,6.426760563380282,6.923076923076923,6.157142857142857,2,False,False,False,True,False,False,False,False
2011,161.0,4.7,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.7,5.765,5.455555555555556,5.4799999999999995,3,False,False,False,False,False,False,False,True
2018,130.0,2.8,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,2.8,4.5,2.8,1,False,False,False,False,False,False,False,True
1998,120.0,4.3,25.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.3,5.542857142857143,6.15,4.3,1,False,False,False,False,False,True,False,False
1982,132.29447957614084,7.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55,7.0,6.1375,6.0307692307692315,1,False,False,False,False,True,False,False,False
2003,95.0,4.2,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.220000000000001,4.164285714285714,5.633333333333333,4.2,1,False,False,False,False,False,False,True,False
1989,132.29447957614084,4.4,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.446666666666667,4.4,5.4975000000000005,4.9,2,False,False,False,False,True,False,False,False
1983,150.0,5.4,76.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.27741935483871,5.300714285714286,5.764102564102564,5.25625,2,False,False,False,False,True,False,False,False
2005,132.29447957614084,4.7,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,4.4799999999999995,5.7,6.521232876712329,1,False,False,False,False,False,False,True,False
2002,115.0,3.5,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.923809523809524,5.291525423728813,3.5,1,False,False,False,False,False,False,True,False
2012,110.0,4.7,202.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.275,5.2,6.348,4.511111111111111,3,False,False,False,False,False,False,False,True
2001,105.0,7.0,278.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,7.2,6.35,7.0,1,False,False,False,False,False,False,True,False
1993,130.0,5.4,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.666666666666667,6.300000000000001,6.5,5.71025641025641,3,False,False,False,False,False,True,False,False
1961,132.29447957614084,7.5,55.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.566666666666666,6.792307692307692,6.397674418604652,6.892857142857143,2,False,False,True,False,False,False,False,False
1958,150.0,6.5,21.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.570833333333333,6.333333333333333,6.628571428571428,6.5,2,False,True,False,False,False,False,False,False
1972,107.0,6.9,69.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,6.9,6.9,6.9,1,False,False,False,True,False,False,False,False
1932,154.0,5.8,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.396428571428571,5.8,6.36,5.8,1,False,False,False,False,False,False,False,False
1975,132.29447957614084,7.9,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.671428571428572,7.15,7.550000000000001,7.65,1,False,False,False,True,False,False,False,False
1976,132.29447957614084,7.9,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.9,7.85,7.2250000000000005,1,False,False,False,True,False,False,False,False
1976,132.29447957614084,8.6,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.8,8.6,8.6,1,False,False,False,True,False,False,False,False
1954,106.0,5.9,16.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.3,6.3,6.166666666666667,5.9,3,False,True,False,False,False,False,False,False
2005,99.0,2.7,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.4655172413793105,2.7,2.7,4.225,1,False,False,False,False,False,False,True,False
1975,103.0,6.7,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,5.8100000000000005,6.075,5.6171428571428565,1,False,False,False,True,False,False,False,False
1934,155.0,8.5,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.825,8.5,6.8,6.9,1,False,False,False,False,False,False,False,False
1983,170.0,6.5,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.088888888888889,7.002777777777777,6.561904761904763,5.71025641025641,2,False,False,False,False,True,False,False,False
1976,124.0,5.7,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.038461538461538,5.5600000000000005,5.88,6.275,1,False,False,False,True,False,False,False,False
1986,132.29447957614084,4.8,8.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.357142857142857,4.8,4.8,4.9799999999999995,3,False,False,False,False,True,False,False,False
2009,109.0,3.6,35.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.7,5.232692307692308,5.7,3.65,3,False,False,False,False,False,False,True,False
2018,96.0,7.9,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9,7.9,7.9,7.9,1,False,False,False,False,False,False,False,True
2020,80.0,6.7,384.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,6.7,6.7,6.7,1,False,False,False,False,False,False,False,True
2010,110.0,6.9,126.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.275,6.9,6.9,6.95,2,False,False,False,False,False,False,True,False
1950,132.29447957614084,7.9,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.183333333333334,7.34074074074074,6.6235,6.521232876712329,1,True,False,False,False,False,False,False,False
1991,132.29447957614084,4.8,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.666666666666667,4.8,3.433333333333333,1,False,False,False,False,False,True,False,False
1981,132.29447957614084,7.9,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.590000000000001,6.15,6.85,6.113333333333333,1,False,False,False,False,True,False,False,False
1942,155.0,7.2,12.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.800000000000001,6.800000000000001,7.2,7.2,1,True,False,False,False,False,False,False,False
2004,132.29447957614084,6.2,292.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5.6,5.6375,6.385714285714286,6.2,3,False,False,False,False,False,False,True,False
1981,139.0,6.2,115.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.4,6.647222222222222,5.764102564102564,6.975,3,False,False,False,False,True,False,False,False
1979,155.0,6.6,109.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.521052631578947,5.79375,5.9714285714285715,5.846153846153846,2,False,False,False,True,False,False,False,False
1947,120.0,7.7,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.7,7.7,6.6235,6.521232876712329,1,True,False,False,False,False,False,False,False
1992,152.0,5.5,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.866666666666666,4.828571428571429,5.2,6.398666666666666,1,False,False,False,False,False,True,False,False
2008,132.29447957614084,3.9,87.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.45,5.45,3.9,5.133333333333334,3,False,False,False,False,False,False,True,False
2016,132.29447957614084,6.6,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.6,6.6,6.6,6.6,1,False,False,False,False,False,False,False,True
2015,129.0,7.2,623.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,5.5,7.2,6.85,2,False,False,False,False,False,False,False,True
1991,150.0,5.3,13.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.133333333333334,5.903333333333333,5.366666666666667,5.433333333333334,2,False,False,False,False,False,True,False,False
1985,132.29447957614084,5.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,5.4,6.052173913043478,2,False,False,False,False,True,False,False,False
2018,79.0,6.6,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.25,6.6,6.6,6.6,1,False,False,False,False,False,False,False,True
1996,132.29447957614084,3.7,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.166666666666667,6.7057692307692305,4.767857142857143,4.0,1,False,False,False,False,False,True,False,False
1945,132.29447957614084,6.4,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.2153846153846155,6.45,7.140000000000001,6.521232876712329,1,True,False,False,False,False,False,False,False
1991,132.29447957614084,4.8,19.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,5.133333333333334,5.5,5.523529411764706,1,False,False,False,False,False,True,False,False
